ay,vy,time,ax,vx,az,vz,comp
0.003,0.357,58.10286092758179,0.024,-0.973,0.995,-0.591,-73.39199718908593
-0.015,-0.168,58.103219747543335,0.056,0.462,1.026,-0.451,-73.39199718908593
-0.025,-0.028,58.10358023643494,0.041,0.812,1.02,-0.311,-73.39199718908593
-0.01,2.072,58.1038556098938,0.029,0.147,1.007,-0.626,-73.39199718908593
-0.01,1.512,58.104114294052124,0.052,-0.098,1.008,-0.311,-73.39199718908593
-0.027,1.722,58.10437870025635,0.037,-0.203,1.011,-0.206,-73.39199718908593
-0.015,0.952,58.104625940322876,0.025,-0.833,1.018,-0.591,-73.39199718908593
-0.012,1.407,58.104867458343506,0.039,0.287,1.021,-0.311,-73.39199718908593
-0.022,0.952,58.10510468482971,0.03,1.092,1.009,-0.101,-73.39199718908593
-0.016,1.547,58.78030180931091,0.034,-0.448,1.0,-0.416,-73.65607079717275
-0.015,0.707,58.782715797424316,0.04,-0.553,1.008,-0.416,-73.49924593789325
-0.002,1.477,58.783300161361694,0.034,-0.133,1.012,-0.311,-73.49924593789325
-0.007,0.917,58.78367066383362,0.021,0.042,1.014,-0.346,-74.28711866784337
-0.028,1.512,58.784005880355835,0.06,0.357,1.018,-0.206,-74.28711866784337
-0.022,1.302,58.78432846069336,0.028,-0.028,1.002,-0.136,-74.28711866784337
0.004,0.777,58.784645318984985,0.032,0.357,1.015,-0.381,-74.28711866784337
-0.018,1.547,58.78496289253235,0.051,0.602,1.019,-0.871,-74.28711866784337
0.0,1.232,58.78527545928955,0.043,-0.133,1.016,-0.066,-74.28711866784337
-0.015,0.952,58.78560280799866,0.043,-0.728,1.012,-0.101,-74.28711866784337
0.001,1.197,58.78591990470886,0.042,0.112,1.016,-0.311,-74.28711866784337
-0.02,1.827,58.78797364234924,0.039,-0.343,1.019,-0.276,-74.28711866784337
-0.003,1.092,59.455339670181274,0.051,0.007,1.007,-0.136,-74.28711866784337
0.014,2.492,59.457655906677246,0.037,-0.763,1.027,-0.136,-73.56569645062888
-0.024,1.302,59.458112955093384,0.054,1.547,1.025,-0.766,-73.56569645062888
-0.043,1.687,59.458465337753296,0.022,0.882,1.005,-0.661,-73.56569645062888
-0.018,0.497,59.458802461624146,0.037,-0.168,0.982,-0.346,-73.9001154121273
-0.004,1.057,59.45913600921631,0.022,-0.938,1.004,-0.731,-73.9001154121273
-0.004,1.862,59.45946741104126,0.031,-0.588,1.018,-0.311,-73.9001154121273
-0.015,0.672,59.45979857444763,0.01,0.497,1.011,-0.241,-73.9001154121273
-0.008,-0.028,59.46012735366821,0.034,1.092,0.996,-0.696,-73.9001154121273
-0.02,2.737,59.46044707298279,0.074,0.427,0.998,-0.346,-73.9001154121273
-0.021,0.392,59.46077013015747,0.047,-0.973,1.028,-0.486,-73.9001154121273
0.008,1.897,59.461095333099365,0.035,-0.763,1.045,-0.381,-73.9001154121273
0.017,0.602,59.465436697006226,0.027,0.042,1.026,-0.381,-73.9001154121273
-0.016,1.512,60.1211941242218,0.045,1.127,1.0,-0.136,-73.9001154121273
-0.013,0.917,60.12394714355469,0.041,-0.448,1.031,-0.556,-73.87406244005636
-0.008,1.267,60.12434983253479,0.041,-0.203,1.024,-0.731,-73.87406244005636
0.002,0.147,60.124728202819824,0.045,0.672,1.016,-0.451,-73.87406244005636
-0.009,-0.133,60.12505292892456,0.022,0.987,0.994,-0.661,-73.87406244005636
-0.016,1.197,60.125380516052246,0.022,-0.448,0.983,-0.416,-73.87406244005636
-0.014,0.952,60.12569284439087,0.049,-0.763,1.025,-0.661,-73.45083621683001
-0.005,0.917,60.12600517272949,0.022,0.532,1.027,-0.836,-73.45083621683001
-0.04,1.267,60.12631177902222,0.031,-0.378,1.019,0.074,-73.45083621683001
-0.016,2.702,60.12661790847778,0.035,-0.798,0.996,-0.381,-73.45083621683001
0.001,0.917,60.126944065093994,0.035,0.077,1.002,-0.731,-73.45083621683001
-0.016,1.477,60.12758684158325,0.04,0.637,1.026,-0.451,-73.45083621683001
-0.012,0.567,60.842979192733765,0.042,-0.448,1.018,-0.591,-73.45083621683001
-0.014,0.882,60.84361815452576,0.024,0.007,1.004,-0.101,-73.76493853580473
-0.015,1.372,60.84586477279663,0.042,0.217,1.012,-0.836,-73.76493853580473
-0.014,0.707,60.84630298614502,0.034,-0.378,1.004,-0.626,-73.76493853580473
-0.005,1.687,60.846662759780884,0.061,-0.343,1.009,0.144,-73.76493853580473
-0.007,0.707,60.84701061248779,0.036,0.112,1.013,-0.661,-73.76493853580473
-0.025,1.267,60.84731936454773,0.037,0.042,1.014,-0.486,-73.76493853580473
-0.015,0.882,60.84758639335632,0.04,-0.098,1.009,-0.276,-73.76493853580473
-0.001,1.547,60.847825050354004,0.029,0.112,1.005,-0.416,-73.76493853580473
-0.026,2.037,60.84806823730469,0.038,0.322,1.014,-0.136,-73.76493853580473
-0.024,0.322,60.84831404685974,0.044,-0.448,1.03,-0.381,-73.76493853580473
0.006,0.182,61.50865840911865,0.043,0.357,0.995,-0.486,-73.57370215407902
-0.008,1.197,61.51112651824951,0.034,-0.413,1.021,-0.661,-73.9385119940463
-0.014,0.427,61.511656761169434,0.034,0.217,1.018,-0.381,-73.9385119940463
-0.0,1.337,61.51209759712219,0.037,0.077,1.015,-0.591,-73.9385119940463
-0.022,0.392,61.51243996620178,0.038,0.707,1.006,-0.696,-73.7661911341329
-0.009,1.477,61.51275610923767,0.019,-0.623,1.011,-0.171,-73.7661911341329
-0.02,0.392,61.51306915283203,0.039,0.112,1.012,-0.626,-73.7661911341329
-0.015,1.232,61.5134015083313,0.039,0.147,1.009,-0.486,-73.7661911341329
-0.01,0.602,61.513715982437134,0.036,0.112,1.01,-0.626,-73.7661911341329
-0.008,0.427,61.51401209831238,0.058,0.042,1.007,-0.626,-73.7661911341329
-0.008,1.827,61.51430368423462,0.03,-0.168,1.012,-0.206,-73.7661911341329
-0.001,0.637,62.186442375183105,0.048,0.462,1.027,-0.696,-73.7661911341329
-0.016,1.092,62.18705868721008,0.066,0.287,1.015,-0.066,-73.80192932804563
-0.016,-7.868,62.18900728225708,0.066,0.287,1.015,-0.626,-73.80192932804563
-0.025,2.912,62.1892831325531,0.038,-0.238,1.005,-0.801,-73.80192932804563
-0.02,1.022,62.18954348564148,0.029,-0.763,0.998,-0.451,-73.76309776006548
-0.001,1.022,62.18978214263916,0.058,-0.903,1.032,-0.381,-73.76309776006548
-0.021,0.847,62.19001293182373,0.036,0.777,1.02,-0.276,-73.76309776006548
-0.002,0.322,62.19023847579956,0.04,0.007,0.996,-0.871,-73.76309776006548
-0.002,0.952,62.19046378135681,0.04,-0.308,0.996,-0.626,-73.76309776006548
-0.016,1.617,62.19068145751953,0.021,-0.483,1.014,-0.416,-73.76309776006548
-0.024,0.742,62.190905809402466,0.046,-0.273,1.028,-0.311,-73.76309776006548
-0.012,0.742,62.194313049316406,0.046,-0.203,1.018,-0.521,-73.76309776006548
-0.006,1.442,62.84058403968811,0.029,0.742,1.007,-0.241,-73.76309776006548
-0.005,0.707,62.84285545349121,0.037,-0.273,1.01,-0.416,-73.12197103832334
-0.01,1.267,62.84336447715759,0.033,0.147,1.011,-0.591,-73.12197103832334
-0.021,1.267,62.843724966049194,0.035,0.182,1.011,-0.451,-73.12197103832334
-0.015,1.092,62.844061613082886,0.035,-0.203,1.01,-0.416,-73.12197103832334
-0.006,1.092,62.84438943862915,0.038,-0.203,1.012,-0.451,-73.12197103832334
-0.013,1.092,62.84471249580383,0.037,0.042,1.01,-0.276,-73.12197103832334
-0.015,1.162,62.84503221511841,0.038,-0.063,1.012,-0.451,-73.12197103832334
-0.011,0.812,62.845362424850464,0.04,-0.028,1.011,-0.556,-73.02368591364674
-0.008,0.987,62.84569001197815,0.032,0.007,1.007,-0.416,-73.02368591364674
-0.017,1.302,62.84600639343262,0.039,-0.063,1.011,-0.381,-73.02368591364674
-0.013,0.847,62.84633255004883,0.042,-0.028,1.014,-0.521,-73.02368591364674
-0.01,1.267,63.532100677490234,0.03,-0.063,1.01,-0.591,-73.02368591364674
-0.012,1.162,63.534544706344604,0.038,-0.028,1.012,-0.451,-73.4575921875257
-0.013,1.232,63.534977436065674,0.04,-0.133,1.013,-0.521,-73.4575921875257
-0.013,1.022,63.53526306152344,0.036,-0.028,1.013,-0.556,-73.4575921875257
-0.011,0.882,63.53552770614624,0.034,0.007,1.01,-0.381,-73.4575921875257
-0.011,1.092,63.53579616546631,0.043,-0.028,1.015,-0.556,-73.4575921875257
-0.013,0.882,63.53610014915466,0.036,0.007,1.01,-0.276,-73.2123697650846
-0.013,0.952,63.5364043712616,0.037,0.007,1.009,-0.486,-72.97707640663808
-0.013,0.917,63.536710262298584,0.036,0.077,1.011,-0.451,-72.97707640663808
-0.01,0.987,63.53700566291809,0.041,0.042,1.014,-0.416,-72.97707640663808
-0.013,1.407,63.537299394607544,0.035,-0.098,1.01,-0.591,-72.97707640663808
-0.014,1.162,64.17991423606873,0.042,-0.133,1.013,-0.346,-72.97707640663808
-0.013,1.127,64.18211627006531,0.037,-0.063,1.013,-0.486,-73.8158613630384
-0.011,1.022,64.18248653411865,0.038,0.042,1.012,-0.416,-73.8158613630384
-0.011,1.092,64.18277359008789,0.037,0.112,1.012,-0.416,-73.8158613630384
-0.014,1.197,64.18304491043091,0.033,-0.063,1.011,-0.451,-73.8158613630384
-0.014,0.952,64.1833713054657,0.035,-0.028,1.01,-0.451,-73.8158613630384
-0.011,1.267,64.18374609947205,0.04,-0.028,1.015,-0.626,-73.8158613630384
-0.014,0.952,64.18405199050903,0.036,0.007,1.012,-0.346,-73.8158613630384
-0.013,1.092,64.1843376159668,0.036,-0.098,1.01,-0.381,-73.8158613630384
-0.013,0.952,64.18461108207703,0.036,-0.063,1.012,-0.451,-73.8158613630384
-0.012,1.267,64.18487095832825,0.037,-0.168,1.011,-0.276,-73.8158613630384
-0.011,1.232,64.18512415885925,0.036,-0.028,1.01,-0.486,-73.20453158616316
-0.012,1.162,64.92465877532959,0.039,-0.098,1.013,-0.276,-73.20453158616316
-0.012,1.232,64.92722415924072,0.034,0.042,1.009,-0.381,-73.30271205457136
-0.012,0.777,64.92759990692139,0.035,0.042,1.01,-0.486,-73.30271205457136
-0.013,1.092,64.92790412902832,0.038,0.077,1.011,-0.451,-73.30271205457136
-0.012,1.057,64.92818236351013,0.035,-0.028,1.01,-0.556,-73.30271205457136
-0.012,1.057,64.92844724655151,0.039,0.077,1.011,-0.241,-73.04182015224453
-0.01,0.987,64.928715467453,0.034,0.077,1.01,-0.626,-73.04182015224453
-0.012,1.057,64.92901349067688,0.039,-0.028,1.011,-0.346,-73.04182015224453
-0.011,1.197,64.9293737411499,0.037,-0.133,1.012,-0.241,-73.04182015224453
-0.013,1.092,64.92963719367981,0.039,-0.098,1.012,-0.381,-73.04182015224453
-0.012,0.777,64.92987513542175,0.036,0.007,1.009,-0.416,-73.04182015224453
-0.012,1.197,64.93312191963196,0.041,-0.063,1.013,-0.486,-73.04182015224453
-0.011,0.847,65.64270257949829,0.039,0.077,1.011,-0.381,-73.04182015224453
-0.014,1.092,65.6433687210083,0.038,-0.063,1.014,-0.451,-73.27936658710982
-0.012,1.127,65.64544153213501,0.036,-0.098,1.012,-0.416,-73.56218252898219
-0.013,1.127,65.64580059051514,0.037,-0.063,1.013,-0.486,-73.56218252898219
-0.011,0.952,65.64612555503845,0.039,-0.063,1.013,-0.276,-73.56218252898219
-0.012,1.092,65.6464421749115,0.038,0.077,1.012,-0.556,-73.56218252898219
-0.013,0.742,65.6467490196228,0.033,-0.098,1.008,-0.486,-73.56218252898219
-0.013,1.057,65.6470537185669,0.04,-0.028,1.013,-0.311,-73.56218252898219
-0.011,1.057,65.64735388755798,0.037,-0.028,1.012,-0.521,-73.56218252898219
-0.014,0.952,65.64765763282776,0.037,-0.063,1.011,-0.416,-73.56218252898219
-0.014,1.022,65.64795112609863,0.034,0.077,1.011,-0.486,-73.56218252898219
-0.012,1.127,65.6481990814209,0.037,0.042,1.012,-0.451,-73.56218252898219
-0.013,1.197,66.31758213043213,0.036,-0.028,1.011,-0.416,-73.6833144683283
-0.013,1.092,66.3199303150177,0.036,0.042,1.01,-0.346,-73.28718408053363
-0.014,1.232,66.32035684585571,0.035,-0.098,1.009,-0.381,-73.28718408053363
-0.013,0.882,66.32068729400635,0.036,0.042,1.009,-0.521,-72.74987043695633
-0.012,1.057,66.32099843025208,0.039,-0.063,1.013,-0.416,-72.74987043695633
-0.011,1.092,66.32129716873169,0.036,-0.063,1.01,-0.591,-72.74987043695633
-0.013,0.917,66.321617603302,0.036,0.042,1.011,-0.416,-72.74987043695633
-0.012,1.162,66.32191514968872,0.037,-0.063,1.013,-0.521,-72.74987043695633
-0.011,0.952,66.32220768928528,0.038,0.042,1.011,-0.521,-72.74987043695633
-0.012,1.022,66.32251715660095,0.037,-0.098,1.014,-0.381,-72.74987043695633
-0.014,0.917,66.32281470298767,0.036,0.042,1.009,-0.416,-72.74987043695633
-0.01,1.162,66.32310748100281,0.039,0.007,1.014,-0.451,-72.74987043695633
-0.013,1.197,66.99544978141785,0.035,-0.063,1.008,-0.486,-72.84805683331277
-0.015,0.952,66.9976737499237,0.036,-0.028,1.009,-0.346,-73.05225299454706
-0.012,1.022,66.99800229072571,0.034,0.077,1.01,-0.486,-73.05225299454706
-0.013,0.917,66.99825549125671,0.038,-0.063,1.011,-0.381,-73.30857824933726
-0.015,1.092,66.99849438667297,0.034,0.007,1.009,-0.416,-73.30857824933726
-0.012,0.952,66.99872350692749,0.038,-0.063,1.012,-0.521,-73.30857824933726
-0.012,1.092,66.99894976615906,0.036,-0.098,1.011,-0.451,-73.30857824933726
-0.013,0.987,66.99917221069336,0.037,-0.028,1.013,-0.521,-73.30857824933726
-0.013,0.742,66.99939489364624,0.035,0.077,1.01,-0.346,-73.30857824933726
-0.011,1.092,66.9996178150177,0.035,-0.028,1.011,-0.381,-73.30857824933726
-0.011,1.092,66.99983596801758,0.034,-0.028,1.01,-0.451,-73.30857824933726
-0.012,0.952,67.00462484359741,0.038,0.007,1.012,-0.311,-73.30857824933726
-0.011,0.987,67.67432308197021,0.038,0.112,1.01,-0.521,-73.30857824933726
-0.011,1.057,67.67489385604858,0.037,-0.098,1.013,-0.451,-72.67876299202888
-0.012,1.057,67.67686605453491,0.036,-0.028,1.009,-0.556,-72.67876299202888
-0.012,1.022,67.67717933654785,0.039,-0.168,1.011,-0.311,-72.67876299202888
-0.012,1.232,67.67750215530396,0.036,-0.168,1.011,-0.556,-72.85856571914306
-0.012,0.812,67.67776417732239,0.038,0.042,1.011,-0.661,-72.85856571914306
-0.011,1.162,67.6780755519867,0.034,-0.028,1.011,-0.381,-72.85856571914306
-0.011,0.777,67.67839908599854,0.038,0.112,1.013,-0.661,-72.85856571914306
-0.012,0.812,67.67870759963989,0.038,0.077,1.011,-0.346,-72.85856571914306
-0.011,1.162,67.67900490760803,0.035,0.007,1.01,-0.451,-72.85856571914306
-0.013,0.882,67.67929482460022,0.039,0.007,1.012,-0.486,-72.85856571914306
-0.012,1.197,67.6831750869751,0.034,0.077,1.008,-0.451,-72.85856571914306
-0.014,1.057,68.32942223548889,0.04,0.007,1.013,-0.521,-72.85856571914306
-0.012,1.057,68.33006286621094,0.043,0.042,1.011,-0.381,-73.39199718908593
-0.01,0.987,68.33195757865906,0.035,-0.063,1.012,-0.451,-73.39199718908593
-0.013,1.127,68.33226037025452,0.037,0.182,1.01,-0.346,-73.39199718908593
-0.011,1.022,68.3325445652008,0.031,0.112,1.01,-0.521,-73.39199718908593
-0.015,0.987,68.33280825614929,0.036,-0.098,1.011,-0.556,-73.39199718908593
-0.01,0.987,68.33306884765625,0.039,-0.063,1.014,-0.451,-73.39199718908593
-0.011,0.987,68.33334469795227,0.036,0.077,1.011,-0.591,-73.38040333659279
-0.014,0.882,68.33366966247559,0.037,0.007,1.01,-0.416,-73.38040333659279
-0.011,1.232,68.33402228355408,0.035,-0.063,1.01,-0.486,-73.38040333659279
-0.011,0.777,68.33439683914185,0.036,0.077,1.012,-0.486,-73.38040333659279
-0.016,1.092,69.04040241241455,0.039,0.007,1.011,-0.381,-73.38040333659279
-0.015,1.127,69.04270720481873,0.036,0.007,1.014,-0.486,-73.85668718921285
-0.011,0.917,69.04322171211243,0.035,0.007,1.013,-0.486,-73.85668718921285
-0.011,1.162,69.04352450370789,0.035,0.007,1.011,-0.486,-73.85668718921285
-0.012,0.882,69.04379153251648,0.036,-0.028,1.012,-0.591,-73.85668718921285
-0.011,1.162,69.04406809806824,0.039,-0.098,1.01,-0.416,-73.27352393368756
-0.012,0.917,69.04438185691833,0.038,0.007,1.014,-0.556,-73.27352393368756
-0.013,0.812,69.04467988014221,0.036,-0.063,1.01,-0.451,-73.27352393368756
-0.013,1.092,69.04496669769287,0.037,-0.028,1.012,-0.416,-73.27352393368756
-0.011,1.057,69.04525470733643,0.038,-0.028,1.015,-0.451,-73.27352393368756
-0.011,0.987,69.04556107521057,0.041,0.007,1.016,-0.311,-73.27352393368756
-0.011,1.197,69.04587626457214,0.034,-0.063,1.009,-0.591,-73.27352393368756
-0.01,1.057,69.7496109008789,0.037,0.042,1.011,-0.451,-73.27352393368756
-0.01,1.022,69.75193476676941,0.039,-0.098,1.014,-0.591,-73.66194450759824
-0.012,0.987,69.75233101844788,0.037,-0.028,1.011,-0.451,-73.94507355258482
-0.012,1.022,69.75266003608704,0.038,-0.098,1.012,-0.416,-73.94507355258482
-0.013,1.092,69.75296139717102,0.035,0.007,1.01,-0.556,-73.94507355258482
-0.014,1.092,69.75326323509216,0.04,-0.063,1.008,-0.591,-73.94507355258482
-0.014,1.057,69.75357055664062,0.036,-0.028,1.008,-0.451,-73.94507355258482
-0.011,1.057,69.7538583278656,0.034,0.042,1.01,-0.486,-73.94507355258482
-0.013,0.917,69.75414252281189,0.037,-0.028,1.012,-0.556,-73.94507355258482
-0.01,1.127,69.75446033477783,0.04,0.077,1.011,-0.486,-73.94507355258482
-0.013,0.882,69.75474238395691,0.037,0.007,1.01,-0.521,-73.94507355258482
-0.01,1.057,69.75502371788025,0.038,-0.028,1.011,-0.381,-73.94507355258482
-0.013,1.092,70.41068315505981,0.036,-0.063,1.011,-0.381,-73.46971781495563
-0.014,1.197,70.41138529777527,0.037,-0.028,1.011,-0.381,-72.93886397758003
-0.011,1.162,70.41348028182983,0.039,-0.203,1.014,-0.521,-72.93886397758003
-0.013,0.882,70.41385102272034,0.036,0.077,1.011,-0.346,-72.93886397758003
-0.012,1.022,70.41417026519775,0.036,0.042,1.012,-0.626,-72.93886397758003
-0.014,1.127,70.41456913948059,0.033,0.007,1.01,-0.486,-73.51435661153958
-0.009,0.882,70.41495537757874,0.038,-0.028,1.011,-0.381,-73.51435661153958
-0.011,1.162,70.41531348228455,0.034,-0.133,1.009,-0.591,-73.51435661153958
-0.012,0.882,70.41557693481445,0.038,-0.098,1.012,-0.381,-73.51435661153958
-0.013,1.337,70.41581964492798,0.038,-0.098,1.014,-0.451,-73.51435661153958
-0.013,0.847,70.41606187820435,0.037,0.042,1.011,-0.486,-73.51435661153958
-0.012,1.127,70.41629910469055,0.038,-0.133,1.011,-0.381,-73.51435661153958
-0.011,1.022,71.08840107917786,0.036,-0.098,1.011,-0.626,-73.51435661153958
-0.009,0.847,71.09071278572083,0.042,0.042,1.017,-0.486,-74.02690892552208
-0.009,1.057,71.09107089042664,0.034,0.007,1.009,-0.486,-74.02690892552208
-0.012,1.057,71.09136962890625,0.04,-0.028,1.014,-0.556,-74.02690892552208
-0.012,1.302,71.09164619445801,0.035,-0.028,1.009,-0.416,-74.02690892552208
-0.012,1.092,71.09190964698792,0.034,0.007,1.008,-0.521,-73.42180575729705
-0.012,1.057,71.09217238426208,0.039,0.007,1.011,-0.486,-73.42180575729705
-0.012,0.777,71.0924289226532,0.038,-0.028,1.012,-0.381,-73.42180575729705
-0.014,0.987,71.09268546104431,0.036,0.217,1.01,-0.346,-73.42180575729705
-0.014,0.847,71.09294557571411,0.036,-0.028,1.011,-0.626,-73.42180575729705
-0.011,1.022,71.0932068824768,0.036,0.007,1.01,-0.381,-73.42180575729705
-0.013,1.197,71.09347558021545,0.034,0.077,1.011,-0.591,-73.42180575729705
-0.013,0.812,71.76723003387451,0.036,-0.028,1.012,-0.451,-73.42180575729705
-0.012,1.057,71.7678713798523,0.038,-0.098,1.013,-0.416,-73.03780784886949
-0.011,0.987,71.7698814868927,0.038,0.112,1.014,-0.486,-73.03780784886949
-0.014,0.882,71.7701952457428,0.033,0.147,1.011,-0.521,-73.03780784886949
-0.012,0.987,71.77047991752625,0.036,-0.063,1.011,-0.206,-73.03780784886949
-0.011,1.022,71.77073264122009,0.035,-0.098,1.009,-0.521,-73.03780784886949
-0.011,0.847,71.77097201347351,0.036,0.007,1.011,-0.381,-73.7059525434011
-0.011,0.952,71.77125668525696,0.04,0.042,1.014,-0.416,-73.7059525434011
-0.013,1.092,71.77154207229614,0.036,-0.028,1.011,-0.416,-73.7059525434011
-0.01,1.022,71.77182149887085,0.032,-0.133,1.008,-0.346,-73.7059525434011
-0.013,1.092,71.77210402488708,0.033,0.042,1.011,-0.451,-73.7059525434011
-0.014,0.917,71.7737090587616,0.039,-0.098,1.01,-0.451,-73.7059525434011
-0.013,1.022,72.45667552947998,0.04,0.077,1.011,-0.451,-73.7059525434011
-0.011,1.022,72.45896530151367,0.036,-0.028,1.011,-0.416,-73.45083621683001
-0.014,0.742,72.45933938026428,0.037,0.112,1.012,-0.486,-73.45083621683001
-0.012,1.022,72.45969533920288,0.036,0.112,1.01,-0.556,-73.45083621683001
-0.011,1.197,72.46001696586609,0.036,-0.098,1.013,-0.451,-73.45083621683001
-0.01,1.092,72.46032953262329,0.04,0.007,1.014,-0.381,-73.74878260854852
-0.013,1.022,72.4606420993805,0.036,0.007,1.011,-0.311,-73.74878260854852
-0.014,1.057,72.4609727859497,0.035,-0.028,1.01,-0.381,-73.74878260854852
-0.011,0.987,72.46133208274841,0.04,-0.063,1.012,-0.381,-73.74878260854852
-0.012,1.057,72.46168184280396,0.036,0.077,1.011,-0.451,-73.74878260854852
-0.016,1.022,72.46199083328247,0.042,0.077,1.015,-0.416,-73.74878260854852
-0.01,1.057,72.4633777141571,0.032,0.007,1.009,-0.486,-73.74878260854852
-0.013,0.707,73.16254305839539,0.035,0.042,1.01,-0.416,-73.74878260854852
-0.012,0.987,73.16317176818848,0.033,0.007,1.007,-0.451,-73.17545397840404
-0.012,1.162,73.85127258300781,0.032,-0.063,1.009,-0.521,-73.17545397840404
